sport_name,team_names,date,moneyline_odds,both_score_odds,double_chance_odds,handicap_odds,dnb_odds,total_odds
ICEHOCKEY,Roki - IPK,2023-03-24 17:30:00,,"Roki - IPK Roki  1.72
4.40
Roki - IPK {'ID': 43990, 'name': 'IPK', 'betradarID': 284647, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 3.70",,,,
ICEHOCKEY,Roki - IPK,2023-03-24 17:30:00,,"Roki - IPK Roki  1.72
4.40
Roki - IPK {'ID': 43990, 'name': 'IPK', 'betradarID': 284647, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 3.70",,,,
ICEHOCKEY,Roki - IPK,2023-03-24 17:30:00,,"Roki - IPK Roki  1.72
4.40
Roki - IPK {'ID': 43990, 'name': 'IPK', 'betradarID': 284647, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 3.70",,,,
ICEHOCKEY,Roki - IPK,2023-03-24 17:30:00,,"Roki - IPK Roki  1.72
4.40
Roki - IPK {'ID': 43990, 'name': 'IPK', 'betradarID': 284647, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 3.70",,,,
ICEHOCKEY,Roki - IPK,2023-03-24 17:30:00,,"Roki - IPK Roki  1.72
4.40
Roki - IPK {'ID': 43990, 'name': 'IPK', 'betradarID': 284647, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 3.70",,,,
ICEHOCKEY,Ak Bars Kasan - Admiral Vladivostok,2023-03-24 17:30:00,,"Ak Bars Kasan - Admiral Vladivostok Ak Bars Kasan  1.43
4.60
Ak Bars Kasan - Admiral Vladivostok {'ID': 8722, 'name': 'Admiral Vladivostok', 'betradarID': 111039, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 6.40",,,,
ICEHOCKEY,Ak Bars Kasan - Admiral Vladivostok,2023-03-24 17:30:00,,"Ak Bars Kasan - Admiral Vladivostok Ak Bars Kasan  1.43
4.60
Ak Bars Kasan - Admiral Vladivostok {'ID': 8722, 'name': 'Admiral Vladivostok', 'betradarID': 111039, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 6.40",,,,
ICEHOCKEY,Ak Bars Kasan - Admiral Vladivostok,2023-03-24 17:30:00,,"Ak Bars Kasan - Admiral Vladivostok Ak Bars Kasan  1.43
4.60
Ak Bars Kasan - Admiral Vladivostok {'ID': 8722, 'name': 'Admiral Vladivostok', 'betradarID': 111039, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 6.40",,,,
ICEHOCKEY,Ak Bars Kasan - Admiral Vladivostok,2023-03-24 17:30:00,,"Ak Bars Kasan - Admiral Vladivostok Ak Bars Kasan  1.43
4.60
Ak Bars Kasan - Admiral Vladivostok {'ID': 8722, 'name': 'Admiral Vladivostok', 'betradarID': 111039, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 6.40",,,,
ICEHOCKEY,Ak Bars Kasan - Admiral Vladivostok,2023-03-24 17:30:00,,"Ak Bars Kasan - Admiral Vladivostok Ak Bars Kasan  1.43
4.60
Ak Bars Kasan - Admiral Vladivostok {'ID': 8722, 'name': 'Admiral Vladivostok', 'betradarID': 111039, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 6.40",,,,
ICEHOCKEY,Ak Bars Kasan - Admiral Vladivostok,2023-03-24 17:30:00,,"Ak Bars Kasan - Admiral Vladivostok Ak Bars Kasan  1.43
4.60
Ak Bars Kasan - Admiral Vladivostok {'ID': 8722, 'name': 'Admiral Vladivostok', 'betradarID': 111039, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 6.40",,,,
ICEHOCKEY,Ak Bars Kasan - Admiral Vladivostok,2023-03-24 17:30:00,,"Ak Bars Kasan - Admiral Vladivostok Ak Bars Kasan  1.43
4.60
Ak Bars Kasan - Admiral Vladivostok {'ID': 8722, 'name': 'Admiral Vladivostok', 'betradarID': 111039, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 6.40",,,,
ICEHOCKEY,Lahti Pelicans - Kalpa Kuopio,2023-03-24 17:30:00,,"Lahti Pelicans - Kalpa Kuopio Lahti Pelicans  2.20
3.75
Lahti Pelicans - Kalpa Kuopio {'ID': 2029, 'name': 'Kalpa Kuopio', 'betradarID': 5568, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 2.85",,,,
ICEHOCKEY,Lahti Pelicans - Kalpa Kuopio,2023-03-24 17:30:00,,"Lahti Pelicans - Kalpa Kuopio Lahti Pelicans  2.20
3.75
Lahti Pelicans - Kalpa Kuopio {'ID': 2029, 'name': 'Kalpa Kuopio', 'betradarID': 5568, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 2.85",,,,
ICEHOCKEY,Lahti Pelicans - Kalpa Kuopio,2023-03-24 17:30:00,,"Lahti Pelicans - Kalpa Kuopio Lahti Pelicans  2.20
3.75
Lahti Pelicans - Kalpa Kuopio {'ID': 2029, 'name': 'Kalpa Kuopio', 'betradarID': 5568, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 2.85",,,,
ICEHOCKEY,Lahti Pelicans - Kalpa Kuopio,2023-03-24 17:30:00,,"Lahti Pelicans - Kalpa Kuopio Lahti Pelicans  2.20
3.75
Lahti Pelicans - Kalpa Kuopio {'ID': 2029, 'name': 'Kalpa Kuopio', 'betradarID': 5568, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 2.85",,,,
ICEHOCKEY,Lahti Pelicans - Kalpa Kuopio,2023-03-24 17:30:00,,"Lahti Pelicans - Kalpa Kuopio Lahti Pelicans  2.20
3.75
Lahti Pelicans - Kalpa Kuopio {'ID': 2029, 'name': 'Kalpa Kuopio', 'betradarID': 5568, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 2.85",,,,
ICEHOCKEY,Lahti Pelicans - Kalpa Kuopio,2023-03-24 17:30:00,,"Lahti Pelicans - Kalpa Kuopio Lahti Pelicans  2.20
3.75
Lahti Pelicans - Kalpa Kuopio {'ID': 2029, 'name': 'Kalpa Kuopio', 'betradarID': 5568, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 2.85",,,,
ICEHOCKEY,Lahti Pelicans - Kalpa Kuopio,2023-03-24 17:30:00,,"Lahti Pelicans - Kalpa Kuopio Lahti Pelicans  2.20
3.75
Lahti Pelicans - Kalpa Kuopio {'ID': 2029, 'name': 'Kalpa Kuopio', 'betradarID': 5568, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 2.85",,,,
ICEHOCKEY,Slovan Bratislava - HK Dukla Michalovce,2023-03-24 18:00:00,,"Slovan Bratislava - HK Dukla Michalovce Slovan Bratislava  1.48
4.70
Slovan Bratislava - HK Dukla Michalovce {'ID': 13132, 'name': 'HK Dukla Michalovce', 'betradarID': 122968, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 5.40",,,,
ICEHOCKEY,Slovan Bratislava - HK Dukla Michalovce,2023-03-24 18:00:00,,"Slovan Bratislava - HK Dukla Michalovce Slovan Bratislava  1.48
4.70
Slovan Bratislava - HK Dukla Michalovce {'ID': 13132, 'name': 'HK Dukla Michalovce', 'betradarID': 122968, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 5.40",,,,
ICEHOCKEY,Slovan Bratislava - HK Dukla Michalovce,2023-03-24 18:00:00,,"Slovan Bratislava - HK Dukla Michalovce Slovan Bratislava  1.48
4.70
Slovan Bratislava - HK Dukla Michalovce {'ID': 13132, 'name': 'HK Dukla Michalovce', 'betradarID': 122968, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 5.40",,,,
ICEHOCKEY,Slovan Bratislava - HK Dukla Michalovce,2023-03-24 18:00:00,,"Slovan Bratislava - HK Dukla Michalovce Slovan Bratislava  1.48
4.70
Slovan Bratislava - HK Dukla Michalovce {'ID': 13132, 'name': 'HK Dukla Michalovce', 'betradarID': 122968, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 5.40",,,,
ICEHOCKEY,Slovan Bratislava - HK Dukla Michalovce,2023-03-24 18:00:00,,"Slovan Bratislava - HK Dukla Michalovce Slovan Bratislava  1.48
4.70
Slovan Bratislava - HK Dukla Michalovce {'ID': 13132, 'name': 'HK Dukla Michalovce', 'betradarID': 122968, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 5.40",,,,
ICEHOCKEY,Slovan Bratislava - HK Dukla Michalovce,2023-03-24 18:00:00,,"Slovan Bratislava - HK Dukla Michalovce Slovan Bratislava  1.48
4.70
Slovan Bratislava - HK Dukla Michalovce {'ID': 13132, 'name': 'HK Dukla Michalovce', 'betradarID': 122968, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 5.40",,,,
ICEHOCKEY,Slovan Bratislava - HK Dukla Michalovce,2023-03-24 18:00:00,,"Slovan Bratislava - HK Dukla Michalovce Slovan Bratislava  1.48
4.70
Slovan Bratislava - HK Dukla Michalovce {'ID': 13132, 'name': 'HK Dukla Michalovce', 'betradarID': 122968, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 5.40",,,,
ICEHOCKEY,Mhk Martin - HK Trnava,2023-03-24 18:00:00,,"Mhk Martin - HK Trnava Mhk Martin  1.63
4.40
Mhk Martin - HK Trnava {'ID': 13129, 'name': 'HK Trnava', 'betradarID': 122996, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 4.20",,,,
ICEHOCKEY,Mhk Martin - HK Trnava,2023-03-24 18:00:00,,"Mhk Martin - HK Trnava Mhk Martin  1.63
4.40
Mhk Martin - HK Trnava {'ID': 13129, 'name': 'HK Trnava', 'betradarID': 122996, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 4.20",,,,
ICEHOCKEY,Mhk Martin - HK Trnava,2023-03-24 18:00:00,,"Mhk Martin - HK Trnava Mhk Martin  1.63
4.40
Mhk Martin - HK Trnava {'ID': 13129, 'name': 'HK Trnava', 'betradarID': 122996, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 4.20",,,,
ICEHOCKEY,Mhk Martin - HK Trnava,2023-03-24 18:00:00,,"Mhk Martin - HK Trnava Mhk Martin  1.63
4.40
Mhk Martin - HK Trnava {'ID': 13129, 'name': 'HK Trnava', 'betradarID': 122996, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 4.20",,,,
ICEHOCKEY,Mhk Martin - HK Trnava,2023-03-24 18:00:00,,"Mhk Martin - HK Trnava Mhk Martin  1.63
4.40
Mhk Martin - HK Trnava {'ID': 13129, 'name': 'HK Trnava', 'betradarID': 122996, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 4.20",,,,
ICEHOCKEY,Mhk Martin - HK Trnava,2023-03-24 18:00:00,,"Mhk Martin - HK Trnava Mhk Martin  1.63
4.40
Mhk Martin - HK Trnava {'ID': 13129, 'name': 'HK Trnava', 'betradarID': 122996, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 4.20",,,,
ICEHOCKEY,Mhk Martin - HK Trnava,2023-03-24 18:00:00,,"Mhk Martin - HK Trnava Mhk Martin  1.63
4.40
Mhk Martin - HK Trnava {'ID': 13129, 'name': 'HK Trnava', 'betradarID': 122996, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 4.20",,,,
ICEHOCKEY,HC Kosice - HKM Nitra,2023-03-24 18:00:00,,"HC Kosice - HKM Nitra HC Kosice  1.62
4.50
HC Kosice - HKM Nitra {'ID': 2231, 'name': 'HKM Nitra', 'betradarID': 5607, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 4.40",,,,
ICEHOCKEY,HC Kosice - HKM Nitra,2023-03-24 18:00:00,,"HC Kosice - HKM Nitra HC Kosice  1.62
4.50
HC Kosice - HKM Nitra {'ID': 2231, 'name': 'HKM Nitra', 'betradarID': 5607, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 4.40",,,,
ICEHOCKEY,HC Kosice - HKM Nitra,2023-03-24 18:00:00,,"HC Kosice - HKM Nitra HC Kosice  1.62
4.50
HC Kosice - HKM Nitra {'ID': 2231, 'name': 'HKM Nitra', 'betradarID': 5607, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 4.40",,,,
ICEHOCKEY,HC Kosice - HKM Nitra,2023-03-24 18:00:00,,"HC Kosice - HKM Nitra HC Kosice  1.62
4.50
HC Kosice - HKM Nitra {'ID': 2231, 'name': 'HKM Nitra', 'betradarID': 5607, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 4.40",,,,
ICEHOCKEY,HC Kosice - HKM Nitra,2023-03-24 18:00:00,,"HC Kosice - HKM Nitra HC Kosice  1.62
4.50
HC Kosice - HKM Nitra {'ID': 2231, 'name': 'HKM Nitra', 'betradarID': 5607, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 4.40",,,,
ICEHOCKEY,HC Kosice - HKM Nitra,2023-03-24 18:00:00,,"HC Kosice - HKM Nitra HC Kosice  1.62
4.50
HC Kosice - HKM Nitra {'ID': 2231, 'name': 'HKM Nitra', 'betradarID': 5607, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 4.40",,,,
ICEHOCKEY,HC Kosice - HKM Nitra,2023-03-24 18:00:00,,"HC Kosice - HKM Nitra HC Kosice  1.62
4.50
HC Kosice - HKM Nitra {'ID': 2231, 'name': 'HKM Nitra', 'betradarID': 5607, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 4.40",,,,
ICEHOCKEY,IHK Sparta Sarpsborg - Stavanger Oilers,2023-03-24 19:00:00,,"IHK Sparta Sarpsborg - Stavanger Oilers IHK Sparta Sarpsborg  4.20
4.20
IHK Sparta Sarpsborg - Stavanger Oilers {'ID': 2047, 'name': 'Stavanger Oilers', 'betradarID': 3720, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.68",,,,
ICEHOCKEY,IHK Sparta Sarpsborg - Stavanger Oilers,2023-03-24 19:00:00,,"IHK Sparta Sarpsborg - Stavanger Oilers IHK Sparta Sarpsborg  4.20
4.20
IHK Sparta Sarpsborg - Stavanger Oilers {'ID': 2047, 'name': 'Stavanger Oilers', 'betradarID': 3720, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.68",,,,
ICEHOCKEY,IHK Sparta Sarpsborg - Stavanger Oilers,2023-03-24 19:00:00,,"IHK Sparta Sarpsborg - Stavanger Oilers IHK Sparta Sarpsborg  4.20
4.20
IHK Sparta Sarpsborg - Stavanger Oilers {'ID': 2047, 'name': 'Stavanger Oilers', 'betradarID': 3720, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.68",,,,
ICEHOCKEY,IHK Sparta Sarpsborg - Stavanger Oilers,2023-03-24 19:00:00,,"IHK Sparta Sarpsborg - Stavanger Oilers IHK Sparta Sarpsborg  4.20
4.20
IHK Sparta Sarpsborg - Stavanger Oilers {'ID': 2047, 'name': 'Stavanger Oilers', 'betradarID': 3720, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.68",,,,
ICEHOCKEY,IHK Sparta Sarpsborg - Stavanger Oilers,2023-03-24 19:00:00,,"IHK Sparta Sarpsborg - Stavanger Oilers IHK Sparta Sarpsborg  4.20
4.20
IHK Sparta Sarpsborg - Stavanger Oilers {'ID': 2047, 'name': 'Stavanger Oilers', 'betradarID': 3720, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.68",,,,
ICEHOCKEY,IHK Sparta Sarpsborg - Stavanger Oilers,2023-03-24 19:00:00,,"IHK Sparta Sarpsborg - Stavanger Oilers IHK Sparta Sarpsborg  4.20
4.20
IHK Sparta Sarpsborg - Stavanger Oilers {'ID': 2047, 'name': 'Stavanger Oilers', 'betradarID': 3720, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.68",,,,
ICEHOCKEY,IHK Sparta Sarpsborg - Stavanger Oilers,2023-03-24 19:00:00,,"IHK Sparta Sarpsborg - Stavanger Oilers IHK Sparta Sarpsborg  4.20
4.20
IHK Sparta Sarpsborg - Stavanger Oilers {'ID': 2047, 'name': 'Stavanger Oilers', 'betradarID': 3720, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.68",,,,
ICEHOCKEY,HC Trinec - HC Sparta Prague,2023-03-24 19:00:00,,"HC Trinec - HC Sparta Prague HC Trinec  2.25
3.95
HC Trinec - HC Sparta Prague {'ID': 2197, 'name': 'HC Sparta Prague', 'betradarID': 3876, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 2.70",,,,
ICEHOCKEY,HC Trinec - HC Sparta Prague,2023-03-24 19:00:00,,"HC Trinec - HC Sparta Prague HC Trinec  2.25
3.95
HC Trinec - HC Sparta Prague {'ID': 2197, 'name': 'HC Sparta Prague', 'betradarID': 3876, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 2.70",,,,
ICEHOCKEY,HC Trinec - HC Sparta Prague,2023-03-24 19:00:00,,"HC Trinec - HC Sparta Prague HC Trinec  2.25
3.95
HC Trinec - HC Sparta Prague {'ID': 2197, 'name': 'HC Sparta Prague', 'betradarID': 3876, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 2.70",,,,
ICEHOCKEY,HC Trinec - HC Sparta Prague,2023-03-24 19:00:00,,"HC Trinec - HC Sparta Prague HC Trinec  2.25
3.95
HC Trinec - HC Sparta Prague {'ID': 2197, 'name': 'HC Sparta Prague', 'betradarID': 3876, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 2.70",,,,
ICEHOCKEY,HC Trinec - HC Sparta Prague,2023-03-24 19:00:00,,"HC Trinec - HC Sparta Prague HC Trinec  2.25
3.95
HC Trinec - HC Sparta Prague {'ID': 2197, 'name': 'HC Sparta Prague', 'betradarID': 3876, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 2.70",,,,
ICEHOCKEY,HC Trinec - HC Sparta Prague,2023-03-24 19:00:00,,"HC Trinec - HC Sparta Prague HC Trinec  2.25
3.95
HC Trinec - HC Sparta Prague {'ID': 2197, 'name': 'HC Sparta Prague', 'betradarID': 3876, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 2.70",,,,
ICEHOCKEY,HC Trinec - HC Sparta Prague,2023-03-24 19:00:00,,"HC Trinec - HC Sparta Prague HC Trinec  2.25
3.95
HC Trinec - HC Sparta Prague {'ID': 2197, 'name': 'HC Sparta Prague', 'betradarID': 3876, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 2.70",,,,
ICEHOCKEY,Bofors IK Karlskoga - Djurgårdens IF,2023-03-24 19:00:00,,"Bofors IK Karlskoga - Djurgårdens IF Bofors IK Karlskoga  3.50
4.20
Bofors IK Karlskoga - Djurgårdens IF {'ID': 2182, 'name': 'Djurgårdens IF', 'betradarID': 3733, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.83",,,,
ICEHOCKEY,Bofors IK Karlskoga - Djurgårdens IF,2023-03-24 19:00:00,,"Bofors IK Karlskoga - Djurgårdens IF Bofors IK Karlskoga  3.50
4.20
Bofors IK Karlskoga - Djurgårdens IF {'ID': 2182, 'name': 'Djurgårdens IF', 'betradarID': 3733, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.83",,,,
ICEHOCKEY,Bofors IK Karlskoga - Djurgårdens IF,2023-03-24 19:00:00,,"Bofors IK Karlskoga - Djurgårdens IF Bofors IK Karlskoga  3.50
4.20
Bofors IK Karlskoga - Djurgårdens IF {'ID': 2182, 'name': 'Djurgårdens IF', 'betradarID': 3733, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.83",,,,
ICEHOCKEY,Bofors IK Karlskoga - Djurgårdens IF,2023-03-24 19:00:00,,"Bofors IK Karlskoga - Djurgårdens IF Bofors IK Karlskoga  3.50
4.20
Bofors IK Karlskoga - Djurgårdens IF {'ID': 2182, 'name': 'Djurgårdens IF', 'betradarID': 3733, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.83",,,,
ICEHOCKEY,Bofors IK Karlskoga - Djurgårdens IF,2023-03-24 19:00:00,,"Bofors IK Karlskoga - Djurgårdens IF Bofors IK Karlskoga  3.50
4.20
Bofors IK Karlskoga - Djurgårdens IF {'ID': 2182, 'name': 'Djurgårdens IF', 'betradarID': 3733, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.83",,,,
ICEHOCKEY,Bofors IK Karlskoga - Djurgårdens IF,2023-03-24 19:00:00,,"Bofors IK Karlskoga - Djurgårdens IF Bofors IK Karlskoga  3.50
4.20
Bofors IK Karlskoga - Djurgårdens IF {'ID': 2182, 'name': 'Djurgårdens IF', 'betradarID': 3733, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.83",,,,
ICEHOCKEY,Bofors IK Karlskoga - Djurgårdens IF,2023-03-24 19:00:00,,"Bofors IK Karlskoga - Djurgårdens IF Bofors IK Karlskoga  3.50
4.20
Bofors IK Karlskoga - Djurgårdens IF {'ID': 2182, 'name': 'Djurgårdens IF', 'betradarID': 3733, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.83",,,,
ICEHOCKEY,Sodertalje SK - Mora IK,2023-03-24 19:00:00,,"Sodertalje SK - Mora IK Sodertalje SK  2.20
4.00
Sodertalje SK - Mora IK {'ID': 2153, 'name': 'Mora IK', 'betradarID': 3757, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 2.70",,,,
ICEHOCKEY,Sodertalje SK - Mora IK,2023-03-24 19:00:00,,"Sodertalje SK - Mora IK Sodertalje SK  2.20
4.00
Sodertalje SK - Mora IK {'ID': 2153, 'name': 'Mora IK', 'betradarID': 3757, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 2.70",,,,
ICEHOCKEY,Sodertalje SK - Mora IK,2023-03-24 19:00:00,,"Sodertalje SK - Mora IK Sodertalje SK  2.20
4.00
Sodertalje SK - Mora IK {'ID': 2153, 'name': 'Mora IK', 'betradarID': 3757, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 2.70",,,,
ICEHOCKEY,Sodertalje SK - Mora IK,2023-03-24 19:00:00,,"Sodertalje SK - Mora IK Sodertalje SK  2.20
4.00
Sodertalje SK - Mora IK {'ID': 2153, 'name': 'Mora IK', 'betradarID': 3757, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 2.70",,,,
ICEHOCKEY,Sodertalje SK - Mora IK,2023-03-24 19:00:00,,"Sodertalje SK - Mora IK Sodertalje SK  2.20
4.00
Sodertalje SK - Mora IK {'ID': 2153, 'name': 'Mora IK', 'betradarID': 3757, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 2.70",,,,
ICEHOCKEY,Sodertalje SK - Mora IK,2023-03-24 19:00:00,,"Sodertalje SK - Mora IK Sodertalje SK  2.20
4.00
Sodertalje SK - Mora IK {'ID': 2153, 'name': 'Mora IK', 'betradarID': 3757, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 2.70",,,,
ICEHOCKEY,Sodertalje SK - Mora IK,2023-03-24 19:00:00,,"Sodertalje SK - Mora IK Sodertalje SK  2.20
4.00
Sodertalje SK - Mora IK {'ID': 2153, 'name': 'Mora IK', 'betradarID': 3757, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 2.70",,,,
ICEHOCKEY,Vaxjo Lakers HC - Lulea HF,2023-03-24 19:00:00,,"Vaxjo Lakers HC - Lulea HF Vaxjo Lakers HC  1.48
4.40
Vaxjo Lakers HC - Lulea HF {'ID': 2191, 'name': 'Lulea HF', 'betradarID': 3729, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 5.60",,,,
ICEHOCKEY,Vaxjo Lakers HC - Lulea HF,2023-03-24 19:00:00,,"Vaxjo Lakers HC - Lulea HF Vaxjo Lakers HC  1.48
4.40
Vaxjo Lakers HC - Lulea HF {'ID': 2191, 'name': 'Lulea HF', 'betradarID': 3729, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 5.60",,,,
ICEHOCKEY,Vaxjo Lakers HC - Lulea HF,2023-03-24 19:00:00,,"Vaxjo Lakers HC - Lulea HF Vaxjo Lakers HC  1.48
4.40
Vaxjo Lakers HC - Lulea HF {'ID': 2191, 'name': 'Lulea HF', 'betradarID': 3729, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 5.60",,,,
ICEHOCKEY,Vaxjo Lakers HC - Lulea HF,2023-03-24 19:00:00,,"Vaxjo Lakers HC - Lulea HF Vaxjo Lakers HC  1.48
4.40
Vaxjo Lakers HC - Lulea HF {'ID': 2191, 'name': 'Lulea HF', 'betradarID': 3729, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 5.60",,,,
ICEHOCKEY,Vaxjo Lakers HC - Lulea HF,2023-03-24 19:00:00,,"Vaxjo Lakers HC - Lulea HF Vaxjo Lakers HC  1.48
4.40
Vaxjo Lakers HC - Lulea HF {'ID': 2191, 'name': 'Lulea HF', 'betradarID': 3729, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 5.60",,,,
